Open,Minimum,Maximum,Close,Date,Position
"1,535,030","1,530,110","1,535,030",1535030,5/21/2017,High
"1,535,180","1,533,490","1,535,640",1534720,2/15/2017,High
"1,535,490","1,532,570","1,537,180",1533800,7/24/2017,Low
"1,535,490","1,532,260","1,536,260",1534720,5/20/2017,High
"1,535,645","1,529,800","1,535,950",1535340,7/23/2017,High
"1,536,260","1,531,650","1,539,640",1532880,2/4/2017,High
"1,536,720","1,534,720","1,538,100",1535340,1/17/2017,Low
"1,536,720","1,534,110","1,539,330",1534110,1/10/2017,No Change
"1,537,180","1,537,180","1,537,180",1537180,2/23/2017,High
"1,537,640","1,535,640","1,538,410",1536870,3/4/2017,Low
"1,537,950","1,537,180","1,538,720",1537180,3/18/2017,High
"1,538,255","1,528,880","1,538,720",1537790,6/5/2017,High
"1,538,715","1,509,820","1,539,330",1538100,5/22/2017,High
"1,538,780","1,536,940","1,539,710",1539090,2/10/2017,Low
"1,539,020","1,530,720","1,539,020",1539020,1/14/2017,High
"1,539,400","1,539,400","1,547,710",1546480,2/24/2017,High
"1,539,640","1,522,730","1,541,790",1537490,12/25/2016,High
"1,539,945","1,536,560","1,542,100",1537790,1/16/2017,High
"1,539,950","1,534,410","1,544,870",1535030,2/6/2017,Low
"1,540,255","1,534,110","1,546,400",1534110,7/2/2017,Low
"1,540,255","1,537,180","1,543,330",1537180,6/6/2017,Low
"1,540,255","1,531,950","1,541,180",1539330,2/7/2017,High
"1,540,255","1,535,640","1,544,870",1535640,1/15/2017,Low
"1,540,560","1,539,020","1,542,100",1539020,2/11/2017,Low
"1,540,565","1,536,260","1,544,870",1536260,5/3/2017,Low
"1,540,870","1,532,570","1,541,180",1540560,2/5/2017,High
"1,541,330","1,531,950","1,541,790",1540870,7/25/2017,High
"1,541,790","1,540,250","1,541,790",1541790,3/24/2017,High
"1,541,860","1,541,860","1,548,320",1547710,6/30/2017,High
"1,542,780","1,533,860","1,544,630",1537550,3/3/2017,Low
"1,543,175","1,532,880","1,553,470",1532880,12/27/2016,Low
"1,543,330","1,538,720","1,543,330",1543330,6/24/2017,High
"1,543,330","1,539,020","1,543,330",1543330,2/8/2017,High
"1,544,405","1,542,100","1,544,870",1543940,6/28/2017,No Change
"1,544,555","1,538,100","1,545,170",1543940,6/27/2017,High
"1,544,560","1,541,790","1,545,480",1543640,5/17/2017,Low
"1,546,400","1,529,800","1,548,250",1530110,1/13/2017,Low
"1,547,325","1,544,250","1,548,860",1545790,2/28/2017,Low
"1,547,940","1,542,410","1,547,940",1547940,3/25/2017,High
"1,548,095","1,547,020","1,549,170",1547020,7/1/2017,Low
"1,548,245","1,543,940","1,548,550",1547940,2/27/2017,High
"1,548,555","1,535,950","1,548,860",1548250,5/16/2017,High
"1,548,555","1,544,560","1,550,090",1547020,2/26/2017,Low
"1,550,090","1,547,020","1,550,400",1549780,2/25/2017,High
"1,550,245","1,546,710","1,553,470",1547020,4/2/2017,Low
"1,550,860","1,541,180","1,553,780",1547940,1/11/2017,High
"1,551,165","1,549,780","1,552,550",1549780,5/2/2017,Low
"1,551,935","1,549,780","1,553,470",1550400,5/1/2017,Low
"1,551,940","1,539,330","1,556,550",1547330,12/26/2016,High
"1,552,245","1,551,630","1,552,860",1551630,4/5/2017,High
"1,553,015","1,549,480","1,556,550",1549480,4/4/2017,Low
"1,553,630","1,548,860","1,554,090",1553170,7/26/2017,High
"1,553,710","1,553,710","1,568,490",1567720,7/28/2017,High
"1,554,090","1,551,320","1,555,010",1553170,4/3/2017,High
"1,554,170","1,554,170","1,556,020",1555100,3/31/2017,Low
"1,555,100","1,552,630","1,556,640",1555100,4/7/2017,High
"1,556,395","1,553,470","1,557,780",1555010,4/9/2017,Low
"1,556,395","1,556,240","1,556,550",1556240,3/29/2017,Low
"1,557,010","1,554,700","1,557,160",1556860,4/8/2017,High
"1,558,240","1,557,160","1,559,320",1557160,3/28/2017,Low
"1,560,240","1,559,620","1,560,240",1560240,3/27/2017,No Change
"1,560,240","1,551,010","1,560,240",1560240,3/26/2017,High
"1,560,640","1,560,330","1,564,790",1563560,4/28/2017,High
"1,561,160","1,556,550","1,561,160",1561160,4/10/2017,High
"1,561,930","1,561,160","1,562,700",1561160,4/26/2017,No Change
"1,563,620","1,560,540","1,566,080",1561160,4/11/2017,No Change
"1,563,775","1,561,160","1,566,390",1561160,4/25/2017,Low
"1,563,925","1,560,540","1,566,690",1561160,4/30/2017,Low
"1,564,695","1,563,000","1,565,460",1563930,8/6/2017,Low
"1,565,100","1,565,100","1,588,650",1586490,4/14/2017,High
"1,567,925","1,566,690","1,568,540",1567310,4/12/2017,High
"1,568,695","1,563,620","1,570,080",1567310,4/29/2017,High
"1,568,845","1,564,850","1,569,460",1568230,8/5/2017,Low
"1,569,305","1,563,620","1,573,150",1565460,7/30/2017,Low
"1,569,615","1,563,620","1,570,690",1568540,8/7/2017,High
"1,569,770","1,565,770","1,569,770",1569770,4/23/2017,Low
"1,570,540","1,568,540","1,571,000",1570080,8/15/2017,Low
"1,570,845","1,569,770","1,571,310",1570380,4/19/2017,Low
"1,570,950","1,569,410","1,571,720",1571100,8/4/2017,Low
"1,571,260","1,571,260","1,575,870",1575570,4/21/2017,High
"1,572,535","1,569,770","1,574,690",1570380,8/14/2017,Low
"1,573,150","1,568,540","1,573,150",1573150,7/31/2017,High
"1,574,995","1,571,000","1,575,610",1574380,8/8/2017,High
"1,575,605","1,569,770","1,576,220",1574990,8/1/2017,High
"1,576,990","1,575,610","1,577,760",1576220,4/22/2017,High
"1,576,995","1,571,310","1,577,150",1576840,8/2/2017,High
"1,577,455","1,568,850","1,580,530",1574380,7/29/2017,High
"1,577,915","1,572,230","1,582,070",1573760,4/18/2017,Low
"1,578,835","1,576,530","1,579,910",1577760,4/17/2017,Low
"1,579,915","1,578,380","1,580,530",1579300,8/9/2017,High
"1,580,030","1,575,410","1,580,340",1576030,8/18/2017,Low
"1,580,220","1,573,760","1,584,220",1576220,8/13/2017,Low
"1,581,760","1,578,070","1,581,760",1581760,8/19/2017,High
"1,581,915","1,579,610","1,583,300",1580530,8/16/2017,High
"1,584,065","1,579,910","1,584,220",1583910,8/21/2017,High
"1,584,985","1,580,840","1,585,450",1584520,8/12/2017,Low
"1,585,140","1,580,220","1,586,980",1583300,8/20/2017,High
"1,585,600","1,581,140","1,586,980",1584220,4/16/2017,Low
"1,586,370","1,583,600","1,586,680",1586060,4/15/2017,Low
"1,588,060","1,581,760","1,588,830",1587290,8/22/2017,High
"1,592,520","1,586,980","1,592,520",1592520,8/23/2017,High
"1,592,960","1,586,650","1,594,810",1587260,8/11/2017,High
"1,595,420","1,595,420","1,610,200",1608960,8/25/2017,High
"1,596,340","1,596,340","1,607,430",1607120,9/22/2017,High
"1,608,350","1,601,740","1,614,960",1601740,9/20/2017,Low
"1,611,430","1,611,430","1,611,430",1611430,9/29/2017,Low
"1,612,345","1,609,430","1,614,960",1609730,10/1/2017,Low
"1,613,120","1,608,200","1,613,120",1613120,10/2/2017,High
"1,617,110","1,614,650","1,617,110",1617110,9/27/2017,High
"1,617,115","1,609,430","1,619,270",1614960,8/26/2017,High
"1,617,575","1,610,960","1,619,270",1615880,9/26/2017,Low
"1,618,040","1,605,430","1,618,040",1618040,9/23/2017,High
"1,618,820","1,617,580","1,637,590",1636980,10/6/2017,High
"1,619,120","1,617,270","1,636,660",1635120,10/22/2017,High
"1,622,645","1,621,720","1,623,570",1621720,9/25/2017,Low
"1,624,495","1,615,580","1,630,950",1618040,9/18/2017,Low
"1,624,800","1,615,880","1,624,800",1624800,9/24/2017,High
"1,624,800","1,615,270","1,624,800",1624800,8/27/2017,High
"1,625,105","1,621,110","1,625,410",1624800,10/4/2017,High
"1,625,105","1,614,350","1,627,870",1622340,10/3/2017,High
"1,627,740","1,621,890","1,630,200",1622500,10/21/2017,Low
"1,629,100","1,620,490","1,630,330",1627870,9/19/2017,High
"1,631,120","1,627,120","1,637,590",1627430,10/20/2017,Low
"1,632,350","1,632,350","1,656,060",1655130,10/27/2017,High
"1,633,405","1,625,720","1,638,940",1627870,9/17/2017,Low
"1,634,200","1,626,510","1,640,360",1635430,10/24/2017,High
"1,636,020","1,627,570","1,637,100",1634940,8/29/2017,Low
"1,636,360","1,630,200","1,641,900",1630810,10/25/2017,Low
"1,638,820","1,632,660","1,639,130",1634820,10/23/2017,Low
"1,641,280","1,640,050","1,645,280",1641280,10/18/2017,Low
"1,641,710","1,630,950","1,646,320",1637100,8/28/2017,High
"1,644,050","1,632,970","1,646,510",1641900,10/17/2017,Low
"1,645,090","1,639,560","1,650,620",1639560,9/16/2017,Low
"1,646,320","1,635,870","1,646,320",1646320,10/7/2017,High
"1,647,440","1,628,970","1,647,440",1643740,10/16/2017,Low
"1,648,470","1,631,870","1,648,470",1648470,8/30/2017,High
"1,649,280","1,649,280","1,658,210",1655750,10/31/2017,High
"1,650,210","1,648,050","1,656,980",1650210,11/3/2017,Low
"1,650,820","1,649,440","1,658,520",1657900,11/4/2017,High
"1,652,670","1,647,130","1,656,360",1652980,10/29/2017,Low
"1,653,290","1,644,670","1,655,130",1647440,10/30/2017,Low
"1,653,590","1,652,980","1,661,900",1655750,11/1/2017,No Change
"1,656,060","1,647,130","1,656,670",1654820,10/28/2017,Low
"1,656,370","1,648,370","1,659,140",1650830,9/15/2017,Low
"1,658,520","1,657,900","1,680,370",1679140,11/11/2017,High
"1,658,520","1,656,980","1,672,680",1668680,11/7/2017,High
"1,658,520","1,656,360","1,666,210",1665290,11/5/2017,High
"1,658,830","1,653,290","1,662,520",1654820,10/15/2017,Low
"1,659,540","1,654,310","1,663,840",1655240,10/14/2017,Low
"1,661,600","1,656,980","1,668,680",1658210,11/10/2017,Low
"1,662,210","1,654,520","1,668,060",1658830,10/13/2017,Low
"1,662,305","1,656,460","1,663,840",1660770,10/10/2017,Low
"1,665,910","1,665,910","1,673,290",1672060,11/8/2017,High
"1,666,210","1,654,210","1,666,210",1656670,11/6/2017,Low
"1,666,610","1,666,610","1,666,610",1666610,9/13/2017,Low
"1,668,680","1,667,450","1,681,610",1672680,9/1/2017,High
"1,668,760","1,660,150","1,674,600",1662920,10/9/2017,Low
"1,670,455","1,664,770","1,671,530",1669380,10/11/2017,High
"1,671,450","1,669,290","1,676,990",1675140,11/15/2017,High
"1,672,370","1,670,830","1,688,680",1687150,11/20/2017,High
"1,673,070","1,669,380","1,674,300",1671840,9/11/2017,Low
"1,674,295","1,667,840","1,677,060",1671530,9/4/2017,Low
"1,676,600","1,672,450","1,680,750",1672450,9/12/2017,High
"1,677,300","1,677,300","1,688,380",1681300,11/12/2017,High
"1,677,525","1,648,160","1,678,600",1676450,10/8/2017,High
"1,678,445","1,673,990","1,682,290",1674600,9/10/2017,Low
"1,680,070","1,668,980","1,682,220",1672060,11/14/2017,Low
"1,680,445","1,674,300","1,682,290",1678600,9/5/2017,High
"1,682,840","1,668,370","1,682,840",1680680,11/13/2017,Low
"1,683,760","1,683,760","1,693,920",1692070,11/21/2017,High
"1,685,520","1,671,840","1,686,290",1684750,9/6/2017,High
"1,685,610","1,670,830","1,695,760",1671140,11/19/2017,Low
"1,687,820","1,680,140","1,694,890",1680750,9/3/2017,Low
"1,688,130","1,673,990","1,688,440",1687820,9/2/2017,High
"1,688,680","1,686,840","1,689,300",1687150,11/18/2017,Low
"1,689,670","1,686,590","1,690,900",1688440,9/9/2017,Low
"1,691,150","1,690,540","1,692,380",1691460,9/8/2017,High
"1,691,460","1,688,990","1,694,840",1693920,11/22/2017,High
"1,692,990","1,687,450","1,696,070",1688990,11/17/2017,High
"1,696,070","1,696,070","1,708,080",1696070,11/24/2017,High
"1,697,920","1,693,610","1,708,390",1705000,11/25/2017,High
"1,705,610","1,705,610","1,714,230",1712080,11/26/2017,High
"1,706,850","1,704,690","1,709,920",1708690,12/17/2017,High
"1,707,460","1,703,460","1,709,620",1706230,12/16/2017,Low
"1,708,390","1,708,390","1,719,770",1713620,12/18/2017,High
"1,708,690","1,703,460","1,713,000",1709310,12/15/2017,Low
"1,708,690","1,702,230","1,713,310",1704690,12/11/2017,Low
"1,709,310","1,703,150","1,711,460",1703770,12/12/2017,Low
"1,709,920","1,707,770","1,719,160",1716080,11/27/2017,High
"1,711,770","1,705,610","1,714,230",1709920,12/13/2017,High
"1,713,620","1,709,310","1,720,080",1713620,12/9/2017,High
"1,713,930","1,710,230","1,721,930",1712390,12/10/2017,Low
"1,713,930","1,702,540","1,715,770",1711160,12/8/2017,Low
"1,714,540","1,712,390","1,717,000",1715770,12/20/2017,No Change
"1,716,700","1,711,770","1,720,700",1715770,12/19/2017,High
"1,718,240","1,718,240","1,735,170",1726550,11/28/2017,High
"1,727,470","1,724,080","1,734,240",1728700,12/23/2017,High
"1,728,700","1,721,930","1,736,400",1727160,12/22/2017,High
"1,728,700","1,728,390","1,738,550",1734240,12/1/2017,High
"1,728,700","1,717,310","1,729,620",1721010,11/29/2017,Low
"1,729,320","1,726,850","1,731,780",1730860,12/24/2017,High
"1,731,470","1,731,470","1,737,940",1737010,12/25/2017,High
"1,733,930","1,732,700","1,750,560",1749630,12/3/2017,High
"1,734,550","1,733,010","1,739,170",1735170,12/2/2017,High
"1,738,550","1,738,550","1,749,940",1747480,12/26/2017,High
"1,739,780","1,728,090","1,739,780",1729620,12/6/2017,Low
"1,744,400","1,736,090","1,746,550",1739470,12/5/2017,Low
"1,748,400","1,748,400","1,758,250",1757020,12/27/2017,High
"1,750,560","1,741,010","1,754,870",1743480,12/4/2017,Low
"1,768,410","1,767,180","1,792,420",1791500,12/29/2017,High
"1,794,570","1,778,260","1,807,190",1796730,12/30/2017,High
"1,796,110","1,795,810","1,828,740",1826590,12/31/2017,High
"1,812,740","1,811,810","1,830,280",1829360,1/6/2018,High
"1,813,660","1,801,650","1,823,820",1813040,1/5/2018,Low
"1,826,280","1,826,280","1,848,130",1844440,1/1/2018,High
"1,827,200","1,823,820","1,845,980",1845670,1/9/2018,High
"1,827,820","1,817,660","1,840,130",1829670,1/7/2018,High
"1,832,130","1,820,430","1,832,130",1825970,1/8/2018,Low
"1,843,210","1,841,670","1,849,980",1847830,1/10/2018,High
"1,854,910","1,844,130","1,870,610",1867220,1/2/2018,High
"1,855,830","1,850,900","1,882,920",1881380,1/12/2018,High
"1,859,220","1,858,910","1,872,760",1869990,1/14/2018,High
"1,862,910","1,806,890","1,862,910",1818890,1/3/2018,Low
"1,870,300","1,864,760","1,874,610",1869370,1/15/2018,Low
"1,874,910","1,870,300","1,886,000",1885070,1/16/2018,High
"1,876,450","1,876,450","1,897,080",1896150,1/19/2018,High
"1,884,460","1,866,600","1,884,460",1871840,1/17/2018,Low
"1,884,460","1,855,830","1,895,230",1857680,1/13/2018,Low
"1,896,770","1,896,150","1,926,940",1922320,1/20/2018,High
"1,903,850","1,897,690","1,918,620",1918320,2/21/2018,High
"1,908,470","1,900,500","1,913,080",1905390,2/20/2018,Low
"1,918,010","1,918,010","1,938,330",1936790,2/23/2018,High
"1,918,010","1,917,090","1,918,620",1917700,2/22/2018,Low
"1,918,930","1,918,930","1,931,250",1929710,1/27/2018,High
"1,920,470","1,915,850","1,925,700",1923550,1/29/2018,High
"1,920,780","1,902,000","1,930,940",1924470,2/18/2018,Low
"1,923,550","1,910,930","1,939,560",1922010,1/21/2018,Low
"1,923,860","1,890,610","1,941,400",1941400,2/17/2018,Low
"1,923,860","1,913,080","1,932,170",1917700,1/26/2018,Low
"1,924,780","1,923,860","1,942,940",1940170,1/30/2018,High
"1,925,700","1,918,320","1,933,090",1923550,1/22/2018,High
"1,928,480","1,924,780","1,940,790",1931250,1/23/2018,High
"1,931,250","1,917,390","1,934,630",1920780,1/28/2018,Low
"1,935,550","1,935,550","1,953,720",1953720,2/24/2018,High
"1,935,550","1,933,400","1,941,400",1939250,1/24/2018,High
"1,943,250","1,941,710","1,965,720",1963870,2/2/2018,High
"1,948,480","1,938,630","1,950,640",1943870,1/31/2018,High
"1,959,260","1,959,260","1,999,270",1992190,2/25/2018,High
"1,960,800","1,950,950","1,976,800",1965410,2/27/2018,High
"1,963,570","1,963,570","1,990,650",1985730,2/9/2018,High
"1,964,800","1,962,950","1,978,340",1971570,2/3/2018,High
"1,965,110","1,957,410","1,970,030",1965110,2/28/2018,Low
"1,967,880","1,956,180","1,970,340",1969410,2/7/2018,High
"1,970,950","1,970,030","1,985,730",1977730,2/4/2018,High
"1,971,570","1,962,950","1,991,890",1966340,2/6/2018,Low
"1,972,800","1,971,880","1,982,040",1981420,3/1/2018,High
"1,979,270","1,972,490","2,016,210",1973720,2/5/2018,Low
"1,981,110","1,975,270","1,987,880",1987880,3/2/2018,High
"1,983,270","1,979,270","1,997,730",1997730,3/5/2018,High
"1,986,650","1,986,650","2,038,670",2037750,2/11/2018,High
"1,989,420","1,980,800","1,994,660",1986960,3/3/2018,Low
"1,989,420","1,986,960","1,990,960",1987270,2/10/2018,High
"1,990,650","1,980,500","1,995,270",1980500,3/4/2018,Low
"1,991,580","1,946,940","1,991,580",1946940,2/16/2018,Low
"1,994,040","1,959,260","1,995,270",1959260,2/26/2018,Low
"1,995,890","1,978,340","2,015,900",1982650,2/14/2018,Low
"1,996,500","1,995,270","2,002,040",2000810,3/8/2018,High
"1,996,810","1,993,120","2,001,430",1998040,3/7/2018,High
"2,001,120","1,999,270","2,022,360",2000810,3/9/2018,No Change
"2,005,430","1,994,660","2,006,660",1995890,3/6/2018,Low
"2,012,820","2,010,660","2,026,050",2026050,3/11/2018,High
"2,017,130","2,017,130","2,043,600",2030360,3/17/2018,High
"2,019,280","2,012,510","2,023,900",2012510,3/10/2018,High
"2,022,670","1,994,960","2,023,280",1995270,2/13/2018,Low
"2,024,510","2,022,670","2,045,140",2044830,3/12/2018,High
"2,025,440","2,014,660","2,025,440",2017750,3/16/2018,Low
"2,027,590","2,022,980","2,030,050",2024820,3/15/2018,Low
"2,033,130","2,030,670","2,047,290",2044830,3/18/2018,High
"2,038,060","2,021,130","2,065,450",2026360,2/12/2018,Low
"2,041,140","2,017,130","2,041,440",2026360,3/14/2018,Low
"2,043,290","2,037,750","2,046,370",2044520,3/19/2018,Low
"2,044,520","2,040,830","2,051,290",2040830,3/13/2018,Low
"2,046,680","2,046,680","2,059,910",2055300,3/21/2018,High
"2,063,610","2,062,990","2,072,230",2070070,3/22/2018,High
"2,070,380","2,070,380","2,087,000",2087000,3/23/2018,High
"2,100,850","2,100,550","2,228,600",2216590,4/10/2018,High
"2,105,160","2,102,080","2,119,630",2118090,3/28/2018,High
"2,108,550","2,108,550","2,128,560",2128560,3/24/2018,High
"2,119,630","2,119,630","2,122,400",2122400,3/29/2018,High
"2,123,940","2,123,940","2,123,940",2123940,3/30/2018,High
"2,127,940","2,099,010","2,127,940",2099010,3/27/2018,Low
"2,132,250","2,127,020","2,144,870",2141790,4/4/2018,High
"2,132,560","2,130,400","2,164,260",2160880,3/25/2018,High
"2,134,410","2,133,790","2,144,260",2135940,4/3/2018,High
"2,134,710","2,083,000","2,204,280",2104850,4/9/2018,Low
"2,139,330","2,132,560","2,154,110",2133170,4/2/2018,High
"2,141,910","2,141,910","2,141,910",2141910,4/5/2018,High
"2,148,560","2,148,560","2,213,210",2213210,4/6/2018,High
"2,159,650","2,126,400","2,162,110",2127630,3/26/2018,Low
"2,188,580","2,186,730","2,207,050",2205200,4/12/2018,High
"2,193,510","2,193,510","2,234,750",2220900,4/13/2018,High
"2,205,510","2,178,120","2,219,360",2180270,4/11/2018,Low
"2,214,750","2,214,750","2,265,540",2262460,4/14/2018,High
"2,228,600","2,228,600","2,319,400",2262460,4/7/2018,High
"2,250,760","2,249,220","2,269,230",2255070,4/17/2018,High
"2,251,380","2,250,760","2,272,620",2267690,4/18/2018,High
"2,260,000","2,257,530","2,285,540",2284310,4/23/2018,High
"2,264,920","2,249,840","2,265,540",2256300,4/22/2018,Low
"2,264,920","2,261,230","2,266,770",2264920,4/19/2018,Low
"2,266,150","2,245,220","2,286,470",2251070,4/16/2018,Low
"2,266,460","2,263,380","2,302,470",2273230,4/15/2018,High
"2,267,070","2,267,070","2,303,400",2279390,4/20/2018,High
"2,277,230","2,265,540","2,381,280",2284000,4/8/2018,High
"2,281,850","2,280,310","2,288,620",2283390,4/24/2018,Low
"2,284,000","2,259,380","2,284,000",2259380,4/21/2018,Low
"2,284,310","2,284,310","2,300,930",2299400,4/25/2018,High
"2,297,860","2,296,930","2,302,780",2302780,4/26/2018,High
"2,306,170","2,300,320","2,314,790",2313250,4/27/2018,High
"2,314,790","2,313,250","2,360,960",2342490,4/28/2018,High
"2,350,490","2,347,720","2,398,510",2396360,4/29/2018,High
"2,398,210","2,397,590","2,457,920",2416060,4/30/2018,High
"2,427,200","2,391,800","2,465,600",2441000,5/19/2018,High
"2,428,990","2,428,060","2,490,240",2490240,5/1/2018,High
"2,449,000","2,434,500","2,539,500",2524700,5/20/2018,High
"2,455,150","2,434,800","2,491,800",2473900,5/14/2018,High
"2,468,400","2,456,400","2,485,900",2485900,5/16/2018,High
"2,472,700","2,424,100","2,472,700",2425600,5/18/2018,Low
"2,475,200","2,463,200","2,476,400",2469000,5/17/2018,Low
"2,476,700","2,451,800","2,490,300",2471200,5/15/2018,Low
"2,490,300","2,477,900","2,514,900",2497900,5/22/2018,High
"2,490,860","2,456,080","2,588,740",2522560,5/7/2018,High
"2,493,940","2,487,160","2,530,260",2497940,5/2/2018,High
"2,507,500","2,505,600","2,542,900",2541000,5/23/2018,High
"2,509,940","2,487,160","2,514,560",2513330,5/3/2018,High
"2,518,000","2,467,200","2,528,100",2496400,5/21/2018,Low
"2,521,000","2,518,000","2,547,200",2547200,5/26/2018,High
"2,524,100","2,267,070","2,653,390",2650310,5/4/2018,High
"2,526,000","2,505,600","2,528,700",2522600,5/25/2018,Low
"2,538,000","2,536,100","2,584,100",2573400,5/27/2018,High
"2,542,880","2,440,990","2,545,650",2452380,5/13/2018,Low
"2,548,700","2,528,100","2,550,000",2531500,5/24/2018,Low
"2,591,210","2,589,360","2,662,620",2660160,5/9/2018,High
"2,591,830","2,553,400","2,604,100",2588800,6/1/2018,Low
"2,594,900","2,588,800","2,634,900",2627200,6/2/2018,High
"2,596,500","2,596,100","2,641,100",2641100,5/28/2018,High
"2,614,290","2,568,120","2,708,490",2585970,5/8/2018,High
"2,617,990","2,539,490","2,617,990",2551810,5/12/2018,Low
"2,621,370","2,428,680","2,621,680",2487780,5/6/2018,Low
"2,623,500","2,614,900","2,631,800",2625400,5/30/2018,No Change
"2,624,200","2,610,300","2,625,100",2610300,5/31/2018,Low
"2,626,000","2,625,400","2,653,400",2653400,6/3/2018,High
"2,639,200","2,636,500","2,687,300",2687300,6/8/2018,High
"2,654,600","2,641,100","2,672,200",2655200,6/6/2018,Low
"2,654,900","2,634,600","2,658,600",2642600,6/7/2018,Low
"2,659,900","2,605,400","2,678,300",2625400,5/29/2018,Low
"2,669,400","2,653,400","2,693,700",2668800,6/4/2018,High
"2,671,900","2,659,600","2,673,100",2661100,6/5/2018,Low
"2,674,930","2,605,670","2,779,590",2621070,5/5/2018,Low
"2,675,860","2,597,980","2,684,780",2628760,5/11/2018,Low
"2,679,860","2,674,930","2,721,410",2688480,5/10/2018,High
"2,685,700","2,685,700","2,735,000",2713400,6/9/2018,High
"2,702,600","2,701,100","2,759,000",2728800,6/10/2018,High
"2,737,700","2,737,100","2,815,000",2803900,6/11/2018,High
"2,739,600","2,730,400","2,815,000",2808800,6/16/2018,High
"2,757,100","2,738,000","2,757,100",2750400,6/15/2018,Low
"2,787,900","2,750,400","2,787,900",2751300,6/14/2018,Low
"2,809,800","2,800,800","2,904,300",2826400,6/12/2018,High
"2,819,300","2,808,800","2,859,900",2826400,6/17/2018,High
"2,826,700","2,824,200","2,898,100",2897800,6/18/2018,High
"2,827,300","2,768,800","2,833,500",2788500,6/13/2018,Low
"2,905,500","2,888,900","2,945,800",2928900,6/19/2018,High
"2,930,400","2,930,400","2,988,300",2987100,6/21/2018,High
"2,932,000","2,930,100","2,970,800",2945800,6/20/2018,High
"2,995,700","2,995,700","3,290,600",3189000,6/22/2018,High
"3,013,500","3,012,300","3,067,400",3056600,7/11/2018,High
"3,037,200","3,036,000","3,193,600",3165600,7/5/2018,High
"3,047,400","3,045,900","3,161,300",3147400,7/13/2018,High
"3,049,300","3,001,200","3,064,300",3012900,7/10/2018,Low
"3,055,100","3,035,100","3,056,000",3043100,7/12/2018,Low
"3,076,300","3,050,500","3,158,200",3153900,7/16/2018,High
"3,113,900","3,028,900","3,115,700",3038200,7/4/2018,Low
"3,115,100","3,109,000","3,167,500",3135100,7/7/2018,High
"3,120,700","3,038,200","3,120,700",3052600,7/9/2018,Low
"3,137,000","3,056,600","3,158,200",3075700,7/15/2018,Low
"3,138,200","3,115,100","3,139,700",3121300,7/8/2018,Low
"3,145,300","3,077,900","3,242,900",3189000,6/25/2018,High
"3,145,900","3,145,900","3,276,700",3264400,6/30/2018,High
"3,152,100","3,145,900","3,201,000",3169300,7/17/2018,High
"3,165,900","3,093,600","3,165,900",3133600,7/6/2018,Low
"3,166,500","3,160,400","3,247,500",3238300,7/18/2018,High
"3,179,800","3,133,600","3,219,800",3135100,7/14/2018,Low
"3,186,800","3,070,500","3,192,100",3190500,6/26/2018,High
"3,198,500","3,197,300","3,382,900",3242900,6/27/2018,High
"3,210,900","3,096,700","3,212,400",3115100,7/3/2018,Low
"3,221,300","3,221,300","3,379,800",3362900,7/20/2018,High
"3,234,600","3,207,200","3,247,200",3207500,7/19/2018,Low
"3,238,300","3,218,200","3,653,800",3438300,6/23/2018,High
"3,245,300","3,216,700","3,268,100",3263200,6/28/2018,High
"3,250,600","3,182,500","3,253,900",3202900,7/2/2018,Low
"3,259,800","3,138,200","3,296,700",3149000,6/29/2018,Low
"3,263,200","3,233,600","3,327,500",3253000,7/1/2018,Low
"3,435,600","3,109,000","3,456,800",3147100,6/24/2018,Low
"3,444,500","3,441,400","3,847,700",3844700,8/7/2018,High
"3,484,500","3,479,900","3,586,100",3572200,7/21/2018,High
"3,509,100","3,441,400","3,641,500",3459900,8/6/2018,Low
"3,558,400","3,513,700","3,656,900",3583000,7/24/2018,Low
"3,571,900","3,571,900","3,721,800",3672600,7/22/2018,High
"3,590,700","3,566,100","3,727,700",3590700,7/23/2018,Low
"3,598,400","3,575,300","3,700,000",3695400,7/25/2018,High
"3,700,000","3,667,700","3,733,800",3696900,7/26/2018,High
"3,704,600","3,675,400","3,875,400",3852300,7/27/2018,High
"3,816,900","3,598,400","3,816,900",3678400,8/5/2018,Low
"3,847,700","3,626,100","3,847,700",3733800,8/4/2018,Low
"3,867,730","3,841,600","3,929,300",3880800,8/18/2018,High
"3,884,700","3,847,700","3,958,500",3943200,8/15/2018,High
"3,886,200","3,864,700","3,912,400",3884700,8/19/2018,High
"3,892,400","3,892,400","4,309,500",4263300,7/28/2018,High
"3,893,900","3,841,600","4,060,100",3927800,8/8/2018,High
"3,898,500","3,892,400","3,955,500",3937000,8/20/2018,High
"3,912,400","3,850,000","3,915,500",3867700,8/17/2018,Low
"3,913,100","3,912,400","3,949,300",3944700,8/25/2018,High
"3,915,500","3,846,200","3,955,500",3867700,8/14/2018,Low
"3,917,000","3,895,400","3,930,800",3911600,8/24/2018,Low
"3,918,500","3,904,700","3,967,800",3961600,8/12/2018,High
"3,918,520","3,878,500","3,970,900",3900100,8/11/2018,Low
"3,920,100","3,913,900","3,926,200",3918500,8/23/2018,Low
"3,931,600","3,918,500","3,943,200",3925500,8/22/2018,Low
"3,940,100","3,940,100","4,073,200",4048600,8/26/2018,High
"3,940,100","3,903,100","3,973,900",3907800,8/16/2018,Low
"3,943,200","3,924,700","4,094,000",4072400,8/9/2018,High
